car_id,price,Kilometers,hp,Brand,Sport,age,Users,gas,Metalilic,CC,Weight,QuartTax,Automatic,red,Owner_gender,door
3237,15620,52060,70,2,YES,16,1,499,NO,1800,1170,100,YES,NO,M,4
2905,17180,58140,90,3,YES,16,1,559,YES,2200,1250,210,YES,NO,M,4
2318,22850,129680,90,3,NO,16,1,344,YES,2200,1250,270,YES,NO,M,4
3198,44280,67920,192,4,YES,18,1,490,NO,2000,1195,190,YES,NO,M,4
2390,17220,,192,2,YES,16,1,,NO,2000,1195,160,YES,NO,M,4
3021,14310,56060,110,1,YES,18,1,576,NO,2000,,190,YES,NO,M,4
871,38430,55160,192,5,YES,19,1,463,NO,1800,1165,100,YES,NO,M,4
1089,19920,,110,3,NO,16,1,367,NO,1800,1170,100,YES,NO,M,4
2681,14850,52050,192,5,YES,19,1,445,NO,1900,1186,160,NO,YES,M,4
398,11690,144650,90,4,NO,17,1,405,YES,2200,1250,270,NO,NO,M,4
1030,31400,,192,4,YES,18,1,507,NO,1900,1186,160,YES,YES,M,4
3147,20190,45110,192,3,NO,17,1,354,NO,1800,1170,100,YES,YES,M,4
4369,14720,55210,110,2,NO,16,1,,NO,1800,1170,100,YES,YES,M,4
2720,14760,,90,4,NO,17,1,325,NO,2000,1195,190,YES,NO,F,4
52,19670,53040,70,3,NO,17,1,337,YES,2200,1250,80,YES,NO,F,4
4034,16090,65170,90,2,YES,19,1,508,NO,1900,1186,120,YES,YES,M,4
1307,41450,67100,90,5,YES,16,1,526,NO,1800,1170,120,YES,YES,M,4
2820,23360,57900,192,6,YES,18,1,476,NO,1800,1170,100,YES,YES,M,4
613,11080,62830,90,3,NO,17,1,294,NO,2000,1195,190,NO,YES,F,4
2544,18820,55490,110,3,YES,18,1,458,NO,1900,1170,120,YES,NO,M,4
2513,17570,47090,90,2,NO,18,2,329,NO,1600,,100,YES,NO,M,2
4104,11030,45840,110,2,NO,18,1,349,NO,1900,,120,NO,NO,F,4
287,16890,52080,110,4,NO,18,2,359,NO,1600,1165,100,YES,NO,M,2
3440,22150,58480,192,4,NO,17,1,363,NO,1800,1170,100,YES,NO,M,4
4492,19830,54750,110,4,YES,20,1,588,NO,1900,1186,160,YES,NO,M,4
3334,12890,68160,90,6,NO,18,1,344,YES,2200,1250,80,NO,NO,F,4
2468,18650,50280,70,5,YES,16,1,570,NO,1900,1186,120,YES,NO,M,4
4043,13930,,90,3,YES,18,1,576,YES,2200,,80,YES,NO,M,4
3505,15760,46390,110,1,YES,20,1,525,NO,2200,,190,YES,NO,M,4
952,10520,69840,90,3,YES,19,2,449,NO,1600,1165,100,NO,NO,M,2
308,11310,50990,192,1,NO,17,1,337,NO,2000,1195,190,NO,YES,F,4
4659,18740,57730,90,3,NO,16,1,411,NO,1900,1186,120,YES,NO,F,4
1961,18630,46910,90,5,YES,18,1,505,NO,1900,1170,120,YES,NO,M,4
1622,13240,177550,110,6,NO,17,1,323,YES,2200,1250,270,NO,NO,M,4
509,22480,125480,110,4,YES,18,1,478,YES,2200,1250,270,YES,YES,M,4
655,18490,54450,192,4,NO,19,1,371,NO,1900,,160,YES,NO,F,4
2546,10650,61950,90,1,NO,19,1,343,NO,1900,1186,120,NO,NO,F,4
2296,16410,,110,4,NO,17,1,310,YES,2200,1250,80,YES,NO,F,4
3608,12000,62260,192,1,NO,19,1,351,NO,2000,1195,160,NO,NO,F,4
365,22970,52020,192,3,NO,18,2,337,NO,1600,1165,100,YES,NO,M,2
2928,15320,66680,110,3,YES,18,2,543,NO,1600,1165,100,YES,NO,M,2
2787,9990,,70,5,YES,18,1,494,NO,1800,1170,100,NO,YES,M,4
2868,22990,53860,90,5,NO,18,1,256,NO,2000,1195,160,YES,NO,F,4
2724,20070,153340,110,5,YES,18,1,555,YES,2200,1250,270,YES,NO,M,4
2979,22380,51850,110,6,NO,19,1,359,NO,1600,1165,100,YES,NO,M,2
1416,11540,51750,90,5,NO,19,1,420,NO,1900,1186,120,NO,NO,F,4
2195,12590,161050,192,3,YES,19,1,662,YES,2200,1250,270,NO,NO,M,4
3192,20460,56510,70,3,NO,18,1,324,NO,2000,,190,YES,NO,F,4
3770,17680,50570,90,3,NO,18,1,383,NO,2000,1195,190,YES,NO,F,4
136,16930,62940,192,2,YES,17,1,587,NO,1800,1170,100,YES,NO,M,4
786,9520,54220,90,1,YES,17,1,603,NO,2000,1195,190,NO,NO,M,4
3239,12360,72020,90,4,NO,18,1,263,NO,1800,1170,100,NO,NO,M,4
5047,18240,50110,192,1,NO,18,1,294,NO,1900,1170,120,YES,NO,M,4
4969,49240,69310,110,6,NO,17,1,339,NO,2000,,160,YES,NO,F,4
1457,18500,59750,90,4,YES,17,2,431,NO,1600,1165,100,YES,NO,M,2
107,16310,52420,110,2,NO,19,1,321,YES,2200,1250,80,YES,NO,F,4
4663,12560,54810,90,6,NO,18,1,302,NO,2200,1195,190,NO,NO,F,4
2189,13450,64920,90,5,NO,17,1,351,YES,2200,1250,80,NO,YES,F,4
5106,17510,68050,70,4,NO,19,1,367,NO,2000,1195,160,YES,NO,F,4
1279,12650,53640,110,4,NO,18,1,354,NO,1600,1165,100,NO,NO,M,2
4708,10140,48200,110,2,NO,17,2,352,NO,1600,1165,100,NO,NO,M,2
54,18960,70350,110,2,YES,19,1,608,NO,2000,1195,190,YES,NO,M,4
1292,10700,61010,70,1,NO,16,1,276,NO,1800,1170,100,NO,NO,M,4
1890,18110,53980,90,3,NO,18,1,289,NO,2000,1195,160,YES,NO,F,4
1360,10470,72610,90,1,YES,19,1,564,NO,2000,1195,160,NO,NO,M,4
4847,10400,69260,110,3,NO,17,1,345,NO,1800,1170,100,NO,NO,M,4
1603,18180,72770,192,1,NO,19,1,351,NO,2200,1195,210,YES,NO,F,4
5090,19310,66660,110,4,NO,18,1,314,NO,1900,1186,120,YES,NO,F,4
187,9230,56010,110,1,NO,17,2,359,NO,1600,1165,100,NO,NO,M,2
2675,15690,47720,110,3,YES,17,1,584,NO,1800,1170,100,YES,NO,M,4
397,10290,60820,70,3,NO,18,2,331,NO,1600,1165,100,NO,YES,M,2
4578,12840,53970,110,4,NO,19,1,,NO,1800,1170,100,NO,NO,M,4
5132,11210,176590,90,2,NO,18,1,382,YES,2200,,270,NO,NO,M,4
3503,13020,51050,90,6,NO,18,1,341,NO,1800,1165,100,NO,YES,M,2
5115,16960,61110,90,4,NO,19,1,402,NO,1900,1186,120,YES,NO,F,4
2305,21890,63780,192,3,YES,17,2,541,NO,1600,1165,100,YES,YES,M,2
778,22200,61390,110,6,YES,19,1,484,NO,1900,,120,YES,NO,M,4
1161,12780,68260,110,5,YES,17,1,603,NO,2000,1195,190,NO,YES,M,4
4903,19270,70730,90,5,YES,17,1,496,NO,1800,1165,100,YES,NO,M,4
2790,11940,63210,90,5,YES,18,2,519,NO,1600,1165,100,NO,YES,M,2
1380,58030,66370,192,5,NO,18,1,367,NO,1900,1186,160,YES,NO,F,4
2003,14830,72730,90,2,YES,18,1,461,NO,2000,1195,160,YES,YES,M,4
3476,11900,59650,192,1,NO,18,2,354,NO,1600,1165,100,NO,NO,M,2
4331,20280,66370,192,4,NO,19,1,341,NO,1800,,100,YES,NO,M,2
694,20070,50020,110,5,NO,18,2,430,NO,1600,1165,100,YES,NO,M,2
1650,18190,130890,110,2,NO,17,1,357,YES,2200,1250,270,YES,NO,M,4
3991,13170,60040,110,4,YES,18,2,570,NO,1600,1165,100,NO,YES,M,2
225,36730,,192,6,YES,19,1,470,NO,1800,1170,120,YES,YES,M,4
4840,54030,70020,192,3,NO,18,1,,NO,1800,1170,100,YES,NO,M,4
3103,12820,54740,90,4,NO,20,1,351,NO,2000,1195,190,NO,YES,F,4
1994,17670,66070,110,4,NO,18,1,396,NO,1900,1186,120,YES,NO,F,4
4020,13070,48330,192,3,YES,19,1,472,YES,2200,1250,210,NO,NO,M,4
2291,23610,56450,192,4,NO,19,1,337,NO,1900,1170,120,YES,NO,M,4
1495,71500,55290,192,6,YES,18,1,519,NO,1800,1170,100,YES,NO,M,4
3976,18400,62790,90,3,YES,18,1,546,NO,1900,1186,160,YES,NO,M,4
1586,22900,54960,90,5,YES,18,1,414,NO,1800,1165,100,YES,NO,M,2
3719,18100,65480,110,4,YES,19,1,573,NO,2200,1195,190,YES,NO,M,4
3845,9140,,90,2,YES,20,1,567,YES,2200,1195,210,NO,YES,M,4
2615,12260,57590,110,4,NO,19,1,,NO,2200,1195,210,NO,NO,F,4
2019,12700,52730,110,5,NO,19,1,336,NO,1900,1186,160,NO,NO,F,4
2339,64280,74850,192,6,YES,19,1,585,NO,2000,1195,190,YES,YES,M,4
1053,10770,48910,90,3,NO,19,1,329,NO,1900,1186,120,NO,NO,F,4
316,24710,49680,192,4,YES,18,1,507,NO,2000,1195,160,YES,NO,M,4
3033,20210,49270,110,4,NO,18,1,383,NO,1900,1186,160,YES,NO,F,4
121,12130,67880,110,3,NO,17,1,,NO,1900,,120,NO,NO,F,4
1910,13480,159980,110,5,YES,19,1,494,YES,2200,1250,270,NO,NO,M,4
4269,17960,54340,110,2,YES,18,1,508,NO,1900,,120,YES,NO,M,4
1026,11020,51270,90,4,YES,20,1,523,NO,1900,1186,120,NO,YES,M,4
3720,10790,62890,90,3,YES,18,1,428,NO,1600,1165,100,NO,NO,M,2
2178,13330,75190,192,4,YES,18,1,650,NO,2000,1195,190,NO,YES,M,4
1496,22880,49810,110,4,NO,19,1,378,NO,1900,,120,YES,NO,F,4
2859,24870,74370,110,3,YES,19,1,514,NO,1600,1165,100,YES,NO,M,2
1708,13670,73360,110,6,YES,19,2,493,NO,1600,1165,100,NO,NO,M,2
4545,50270,74030,192,6,YES,19,1,552,NO,1900,1186,160,YES,NO,M,4
2423,14310,70610,192,5,NO,19,1,,NO,1900,1186,120,NO,NO,F,4
618,14880,,70,6,NO,19,1,365,NO,2200,1195,190,YES,NO,F,4
1729,17450,68390,90,3,NO,19,1,305,NO,1800,1165,100,YES,NO,M,2
2397,13970,166170,192,3,NO,17,1,373,YES,2200,1250,270,NO,YES,M,4
1509,12960,72560,110,5,NO,19,1,353,NO,1800,1170,120,NO,NO,M,4
2946,26290,165360,110,6,YES,20,1,611,YES,2200,1250,80,YES,NO,M,4
1402,13150,70790,90,6,NO,18,1,328,NO,1900,1186,120,NO,NO,F,4
3474,17060,61540,110,4,NO,18,1,418,NO,1800,,100,YES,NO,M,2
2145,17820,65650,70,4,NO,18,1,403,NO,2000,1195,190,YES,NO,F,4
1136,21000,68080,192,4,NO,20,1,353,NO,1900,1186,120,YES,NO,F,4
3349,21470,65460,110,6,NO,19,1,344,NO,2000,1195,190,YES,NO,F,4
3307,17140,,110,4,YES,18,1,602,NO,2000,1195,160,YES,NO,M,4
4068,19890,53790,90,5,YES,20,1,661,NO,1800,1170,120,YES,YES,M,4
1850,16580,67070,110,1,NO,18,1,295,NO,2000,1195,160,YES,NO,F,4
710,65200,59180,192,4,YES,19,1,624,NO,2000,,190,YES,NO,M,4
901,29190,53190,192,4,YES,19,1,452,NO,1800,1165,100,YES,NO,M,2
1448,21330,66150,192,4,NO,18,1,420,NO,1800,1170,120,YES,NO,M,4
3753,11250,50140,110,4,NO,20,1,293,NO,1800,1170,120,NO,NO,M,4
2050,51620,160350,192,4,YES,18,1,535,YES,2200,1250,270,YES,NO,M,4
2816,17930,165840,110,4,NO,19,1,382,YES,2200,1250,270,YES,NO,M,4
2080,15760,62410,70,4,YES,18,1,564,YES,2200,1250,80,YES,NO,M,4
3350,15830,72780,90,3,YES,19,1,523,NO,1900,1186,120,YES,NO,M,4
4975,17470,61010,192,2,YES,21,1,532,NO,1900,1170,120,YES,NO,M,4
2713,15890,52020,70,2,YES,17,1,605,NO,2000,1195,160,YES,YES,M,4
4191,13290,64600,110,5,NO,19,1,336,NO,1900,1186,120,NO,NO,F,4
3189,18780,51550,90,2,NO,19,1,384,YES,2200,1250,80,YES,NO,F,4
1364,12490,52300,90,5,NO,16,1,376,NO,2000,1195,160,NO,NO,F,4
1957,10390,75810,90,1,NO,20,1,326,NO,1900,1186,120,NO,NO,F,4
3620,13540,66490,192,5,NO,20,1,361,NO,1900,1186,120,NO,NO,F,4
2356,14950,50400,110,1,NO,18,1,325,NO,1800,1170,100,YES,NO,M,4
978,14040,68000,110,1,YES,19,1,502,NO,1900,,160,YES,NO,M,4
1699,13710,63250,192,3,YES,18,1,553,NO,2000,1195,190,NO,NO,M,4
4721,17620,65820,90,4,NO,18,1,293,NO,1900,1186,120,YES,NO,F,4
605,9010,67700,110,1,YES,19,1,457,NO,1800,1170,100,NO,NO,M,4
4556,15240,59270,192,1,YES,18,2,481,NO,1600,,100,YES,NO,M,2
2692,11750,68660,90,4,NO,19,1,,NO,1800,1170,120,NO,NO,M,4
261,19930,61280,90,3,NO,20,1,345,NO,1900,1170,120,YES,NO,M,4
5187,12830,73590,110,5,YES,17,2,573,NO,1600,1165,100,NO,YES,M,2
3872,46480,72450,192,5,YES,17,1,558,NO,1800,1170,100,YES,NO,M,4
3121,15070,50510,70,2,YES,17,2,526,NO,1600,1165,100,YES,NO,M,2
4049,29710,71900,192,6,YES,18,1,464,NO,1900,1186,160,YES,YES,M,4
549,11990,54040,192,2,YES,18,1,590,NO,1800,1170,120,NO,YES,M,4
211,19790,,192,5,NO,18,1,398,NO,2000,1195,160,YES,NO,F,4
1651,20280,58020,90,6,NO,19,1,368,NO,1800,,120,YES,NO,M,4
3606,16190,70500,70,6,NO,19,1,345,NO,1900,1186,160,YES,NO,F,4
4093,17060,76580,110,3,NO,20,1,340,NO,2000,,190,YES,NO,F,4
5124,10990,58320,90,1,NO,20,1,368,NO,1900,1186,160,NO,NO,F,4
3427,14870,65460,192,5,NO,18,1,,YES,2200,1250,80,NO,NO,F,4
2404,21860,66930,90,6,NO,20,1,,NO,1900,1186,120,YES,NO,F,4
2664,18860,,192,5,NO,20,1,354,NO,2000,1195,160,YES,NO,F,4
2425,11960,181170,90,4,NO,20,1,375,YES,2200,,270,NO,NO,M,4
4033,18600,75590,90,5,YES,19,1,482,NO,1900,1170,120,YES,NO,M,4
252,11220,59490,110,5,NO,19,1,373,NO,1800,,100,NO,NO,M,2
2967,44580,134450,192,6,NO,18,1,352,YES,2200,1250,270,YES,NO,M,4
3934,15720,72820,90,2,YES,18,1,475,NO,1900,1186,120,YES,YES,M,4
1733,13270,73100,192,3,NO,18,1,300,NO,1900,,120,NO,NO,M,4
3914,17390,78010,70,5,YES,19,1,520,NO,1800,1170,120,YES,NO,M,4
1988,18700,54200,90,2,NO,18,1,317,NO,1800,1165,100,YES,YES,M,2
1093,47170,52220,110,6,NO,20,1,,NO,1800,1170,120,YES,NO,M,4
875,19550,72430,110,5,NO,19,2,,NO,1600,1165,100,YES,NO,M,2
2018,12710,55340,90,4,NO,18,1,316,NO,1900,1186,120,NO,NO,F,4
300,15770,60090,70,2,YES,20,2,541,NO,1600,1165,100,YES,NO,M,2
938,13830,,192,1,NO,19,1,403,NO,1900,1170,120,YES,NO,M,4
3098,17690,73030,90,6,NO,18,1,387,NO,2000,1195,190,YES,NO,F,4
2187,45850,64530,192,6,NO,18,2,376,NO,1600,1165,100,YES,NO,M,2
3553,19060,51890,90,4,YES,18,1,497,NO,2000,1195,190,YES,NO,M,4
2032,18630,,192,4,NO,20,1,413,NO,2200,1195,190,YES,YES,F,4
2045,15800,71620,90,1,NO,20,1,377,NO,2000,1195,190,YES,NO,F,4
1462,19210,65680,110,5,NO,18,1,,NO,1900,1195,160,YES,NO,F,4
4662,18490,79300,90,4,NO,20,1,324,NO,1800,1170,120,YES,NO,M,4
3908,10960,63090,70,1,YES,18,1,514,NO,1900,1186,120,NO,YES,M,4
956,11790,72900,90,4,NO,19,1,413,NO,2000,1195,190,NO,NO,F,4
1295,11180,70580,70,6,YES,19,1,585,NO,1900,1186,160,NO,NO,M,4
1602,14780,,90,5,NO,19,1,410,NO,1900,1186,160,YES,YES,F,4
1322,21890,65600,192,1,YES,19,1,472,NO,2200,1195,190,YES,NO,M,4
4499,19690,79900,110,4,NO,19,1,288,NO,1900,1186,160,YES,NO,F,4
197,10560,79770,90,2,YES,19,1,532,NO,2000,1195,190,NO,NO,M,4
78,56330,52360,192,6,NO,21,2,352,NO,1600,1165,100,YES,YES,M,2
3310,15500,64010,90,5,YES,20,1,454,NO,1900,1186,120,YES,NO,M,4
2393,18850,69390,192,3,NO,20,1,278,NO,2000,1195,190,YES,NO,F,4
3102,13320,55900,90,6,NO,19,2,330,NO,1600,1165,100,NO,NO,M,2
223,10920,,192,4,YES,21,1,528,NO,2200,1195,190,NO,YES,M,4
4760,12030,54430,90,5,YES,20,1,559,NO,2000,1195,160,NO,YES,M,4
3502,13300,60950,192,4,NO,20,1,350,YES,2200,1250,80,NO,NO,F,4
3087,16240,,192,1,YES,18,1,573,NO,1800,1170,120,YES,YES,M,4
1212,15790,79860,110,2,NO,19,1,321,NO,2000,,160,YES,NO,F,4
442,22310,72670,90,5,NO,19,1,398,NO,1900,1186,160,YES,NO,F,4
100,16270,70310,110,2,NO,20,1,383,NO,1900,1186,120,YES,NO,F,4
5070,13370,67810,110,4,NO,17,1,371,NO,2200,,190,NO,NO,F,4
4714,12110,184550,110,2,NO,20,1,412,YES,2200,1250,270,NO,NO,M,4
5162,11570,54300,90,4,YES,19,1,,YES,2200,1250,80,NO,YES,M,4
5039,32680,72290,192,4,NO,18,1,419,NO,1800,1170,100,YES,NO,M,4
1725,17250,57240,90,3,YES,18,1,585,NO,2000,1195,190,YES,YES,M,4
3036,20960,67620,192,4,NO,20,1,389,YES,2200,,80,YES,NO,F,4
3097,13780,60800,110,2,YES,20,1,538,NO,1800,1165,100,YES,YES,M,2
5159,22740,69550,192,3,YES,19,1,541,NO,1800,1165,100,YES,NO,M,2
4711,23610,72200,192,4,NO,21,1,321,NO,1900,1186,120,YES,NO,F,4
808,17970,79490,110,4,YES,19,1,565,NO,1900,1186,160,YES,NO,M,4
4712,22140,75970,110,6,YES,18,1,485,NO,1900,1186,160,YES,NO,M,4
5128,19880,57430,110,5,YES,19,1,538,NO,1800,1165,100,YES,NO,M,4
2473,41040,73070,192,6,NO,19,1,282,NO,1800,1165,100,YES,NO,M,2
4464,23620,76500,192,3,NO,20,1,397,NO,2000,1195,190,YES,NO,F,4
1239,12810,58180,110,6,YES,21,1,544,NO,1800,1170,120,NO,YES,M,4
2009,19430,68450,70,4,YES,19,1,627,NO,1900,1170,120,YES,YES,M,4
4095,12720,69840,110,4,NO,20,1,366,NO,1900,1186,160,NO,NO,F,4
1955,13460,69600,192,4,YES,18,1,567,NO,1800,1170,100,NO,YES,M,4
3973,21280,63210,90,4,YES,20,1,535,NO,1800,1165,100,YES,NO,M,2
364,8830,71550,70,1,NO,19,1,298,NO,2000,1195,160,NO,NO,F,4
5156,21620,73750,110,5,YES,19,1,455,NO,1600,1165,100,YES,NO,M,2
80,19100,70730,90,5,NO,19,1,345,NO,2000,1195,160,YES,NO,F,4
338,10970,70110,110,2,YES,19,1,546,NO,1900,1186,160,NO,NO,M,4
755,16640,67960,192,1,NO,18,1,326,YES,2200,1250,80,YES,NO,F,4
554,23660,65470,192,2,YES,20,1,411,NO,1600,,100,YES,NO,M,2
1242,13490,77450,192,6,NO,20,1,371,YES,2200,1250,80,NO,NO,F,4
3271,12410,54000,90,5,NO,21,1,359,NO,1900,,120,NO,NO,M,4
4497,18790,54970,110,3,NO,20,1,311,NO,2000,1195,160,YES,NO,F,4
2496,12110,81740,110,2,NO,18,1,284,NO,2000,1195,160,NO,NO,F,4
3882,16440,,110,3,YES,20,1,510,NO,1900,1170,120,YES,NO,M,4
4866,16430,65830,70,4,NO,18,1,425,NO,2000,1195,160,YES,YES,F,4
3080,15930,63300,90,3,YES,19,1,482,NO,2000,1195,190,YES,NO,M,4
4082,12160,63270,90,5,NO,20,1,323,NO,1800,1170,120,NO,NO,M,4
3708,18400,75160,110,3,YES,18,1,494,NO,1800,1170,120,YES,YES,M,4
2898,12820,69420,192,4,YES,19,1,500,NO,1800,1170,100,NO,NO,M,4
1581,24070,81230,192,3,NO,19,1,375,NO,1900,1186,160,YES,NO,F,4
317,10700,72110,110,2,NO,21,2,278,NO,1600,1165,100,NO,NO,M,2
2025,13590,74950,192,4,NO,19,1,354,YES,2200,1250,80,NO,NO,F,4
2292,16630,81040,192,1,NO,19,1,368,NO,1800,1165,100,YES,NO,M,2
2678,12330,64520,90,6,YES,19,1,576,NO,1900,1170,120,NO,NO,M,4
4813,42840,73380,192,4,YES,20,1,497,NO,2000,1195,160,YES,NO,M,4
2824,11990,76700,70,4,NO,20,1,330,NO,2000,1195,160,NO,NO,F,4
2107,19500,133110,192,1,YES,21,1,484,YES,2200,1250,270,YES,NO,M,4
4713,13360,63220,110,4,NO,19,1,337,NO,2000,1195,160,NO,NO,F,4
2755,20580,134520,192,3,YES,19,1,510,YES,2200,1250,80,YES,NO,M,4
3106,27330,72230,192,4,NO,18,1,362,NO,1900,1186,160,YES,NO,F,4
543,12320,66370,90,5,YES,20,1,516,NO,2000,1195,160,NO,NO,M,4
4232,16620,78110,70,4,YES,19,1,500,NO,2000,1195,190,YES,YES,M,4
770,6970,,110,1,NO,19,2,364,NO,1600,1165,100,NO,NO,M,2
2819,11700,81690,192,2,NO,19,1,383,NO,1900,1186,120,NO,NO,F,4
760,59270,53890,192,4,NO,20,1,364,NO,1900,1186,160,YES,NO,F,4
2279,49780,64600,192,4,YES,18,1,448,NO,2000,1195,190,YES,YES,M,4
4404,46140,76040,192,6,NO,20,1,415,NO,1900,1170,120,YES,NO,M,4
1859,13520,65530,90,6,NO,20,1,430,NO,1900,1186,120,NO,YES,F,4
2679,12970,77230,70,4,NO,20,1,370,YES,2200,1195,210,NO,NO,F,4
4180,11380,80730,70,3,NO,19,1,379,NO,2000,1195,160,NO,NO,F,4
269,49550,71570,192,5,NO,20,1,366,NO,1900,1186,160,YES,NO,F,4
1006,12830,71970,90,2,NO,20,1,393,NO,2000,1195,190,NO,NO,F,4
2029,19780,74970,90,4,NO,21,1,425,NO,2200,1195,190,YES,NO,F,4
4237,19500,54110,110,5,NO,20,1,373,NO,1800,1170,120,YES,NO,M,4
3520,16150,62690,90,4,YES,20,1,435,NO,2000,1195,160,YES,NO,M,4
1979,20630,62610,110,4,NO,18,1,340,NO,1800,1170,120,YES,NO,M,4
51,12180,64160,192,1,NO,19,1,335,NO,2000,1195,160,NO,YES,F,4
3485,18860,78750,192,2,YES,20,1,478,YES,2200,1250,80,YES,NO,M,4
4303,22090,77300,192,5,YES,19,1,535,NO,1800,,100,YES,NO,M,4
2350,20400,71080,192,4,YES,21,1,599,NO,1800,1170,120,YES,NO,M,4
2123,10870,78980,110,2,YES,20,2,570,NO,1600,1165,100,NO,NO,M,2
350,13270,77600,192,5,YES,20,1,644,YES,2200,1250,80,NO,NO,M,4
4481,19980,57760,70,4,NO,21,1,362,NO,2000,,190,YES,YES,F,4
2974,13240,61350,192,5,YES,21,2,381,NO,1600,,100,NO,YES,M,2
4390,16540,65910,90,5,YES,19,1,593,YES,2200,1250,80,YES,NO,M,4
578,19220,76750,110,4,YES,18,1,487,NO,1800,1170,120,YES,YES,M,4
1131,42440,68520,192,4,YES,20,1,519,NO,1900,1170,120,YES,NO,M,4
1845,14190,77310,192,5,YES,19,1,546,NO,1800,,100,NO,NO,M,4
2297,11480,62540,70,4,YES,20,1,606,YES,2200,1250,80,NO,NO,M,4
2441,21350,79230,192,4,NO,20,2,345,NO,1600,1165,100,YES,NO,M,2
2975,18460,72010,192,2,YES,18,1,534,YES,2200,1250,210,YES,NO,M,4
1099,20590,81590,90,5,YES,19,2,479,NO,1600,1165,100,YES,NO,M,2
2658,19430,61530,110,6,YES,19,1,467,NO,1800,1165,100,YES,NO,M,2
890,56220,67220,192,6,NO,20,1,374,NO,1900,1186,160,YES,YES,F,4
3576,19560,78610,192,3,NO,20,1,366,NO,1900,1186,160,YES,NO,F,4
2012,19130,56210,192,2,YES,20,1,493,NO,1900,1186,160,YES,YES,M,4
2786,11030,,192,4,YES,20,1,,NO,2000,1195,190,NO,NO,M,4
3725,25100,75310,192,4,NO,19,1,397,NO,2200,1195,190,YES,NO,F,4
1465,8560,68210,110,1,NO,20,2,329,NO,1600,,100,NO,NO,M,2
643,15960,82310,90,1,YES,20,1,615,NO,1800,,120,YES,NO,M,4
1639,17130,66170,90,3,NO,19,1,328,NO,2000,1195,190,YES,NO,F,4
1519,14500,55450,192,4,YES,20,1,476,NO,2000,1195,190,NO,NO,M,4
1035,13980,,90,4,NO,20,1,311,NO,2000,1195,160,YES,NO,F,4
2789,12870,61980,192,3,NO,21,1,327,NO,1900,1170,120,NO,NO,M,4
2605,14400,64030,90,4,NO,21,1,355,NO,1800,1170,120,YES,NO,M,4
2595,15210,130820,110,2,NO,20,1,314,YES,2200,,270,YES,NO,M,4
601,16280,82440,90,4,NO,20,1,375,YES,2200,1250,80,YES,NO,F,4
2962,22350,73790,192,1,NO,21,1,362,NO,1900,1186,160,YES,NO,F,4
3967,10420,80890,192,2,NO,21,1,334,NO,1800,,100,NO,YES,M,4
2091,20550,61910,110,4,NO,21,1,364,NO,2000,1195,190,YES,NO,F,4
3940,11130,55080,90,2,NO,18,1,293,NO,1800,1165,100,NO,YES,M,2
2081,16280,58200,110,2,YES,20,1,534,NO,1800,,100,YES,NO,M,2
4875,8320,82890,110,1,NO,19,1,318,NO,1800,1170,100,NO,NO,M,4
1223,20970,182650,192,3,NO,19,1,348,YES,2200,1250,270,YES,YES,M,4
3716,16230,68030,90,1,YES,19,1,597,NO,2000,1195,190,YES,NO,M,4
4604,18550,54590,90,2,NO,20,1,359,NO,1900,1186,160,YES,NO,F,4
1665,13020,,192,2,NO,19,1,338,NO,1800,,100,YES,NO,M,4
3449,12420,73700,70,4,YES,21,1,478,NO,1900,1170,120,NO,YES,M,4
315,12900,57560,192,3,NO,21,1,396,NO,2000,1195,190,NO,NO,F,4
4770,12480,130750,70,6,NO,22,1,424,YES,2200,1250,270,NO,NO,M,4
3267,16220,66810,90,2,NO,19,1,350,NO,1900,1186,160,YES,NO,F,4
1346,18290,76640,192,2,NO,21,1,338,NO,1800,1165,100,YES,NO,M,2
2748,23320,181490,192,4,NO,20,1,379,YES,2200,,80,YES,NO,M,4
2809,9320,,90,4,YES,19,1,550,NO,1800,1170,120,NO,YES,M,4
788,15000,59350,110,1,YES,20,1,529,NO,1800,1165,100,YES,YES,M,2
4561,15700,66770,90,2,NO,20,1,,NO,1900,1186,160,YES,NO,F,4
764,13180,81590,192,3,NO,21,1,417,NO,2000,,160,NO,NO,F,4
1273,9010,,90,5,NO,20,1,404,NO,1900,1170,120,NO,NO,M,4
294,15840,71540,110,1,NO,20,2,366,NO,1600,1165,100,YES,NO,M,2
1027,18300,65270,110,3,NO,20,1,387,NO,1900,1186,120,YES,NO,F,4
1815,18370,56640,70,3,YES,20,1,500,NO,2000,1195,160,YES,NO,M,4
4567,8610,83000,110,1,NO,20,1,,NO,1900,1170,120,NO,NO,M,4
3352,13840,58620,70,3,NO,20,1,335,NO,1800,1170,100,YES,YES,M,4
4574,19270,84380,70,6,NO,17,1,293,NO,2000,1195,190,YES,NO,F,4
4037,18050,68470,192,2,NO,20,1,297,NO,2200,1195,190,YES,NO,F,4
872,12810,62790,110,4,YES,20,1,,NO,2200,1195,190,NO,NO,M,4
3915,42400,67140,192,4,YES,20,1,475,YES,2200,1250,80,YES,YES,M,4
155,18940,131090,110,4,NO,19,1,359,YES,2200,,270,YES,NO,M,4
4489,13230,82430,192,1,YES,20,1,588,NO,1900,1186,160,NO,NO,M,4
3262,11690,64700,192,4,NO,21,1,286,NO,2000,1195,190,NO,NO,F,4
1442,17030,,192,5,YES,19,1,594,NO,2000,1195,160,YES,NO,M,4
